Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Facebook		published on 11/26/20 at 11:54 AM	http://www.facebook.com/permalink.php?comment_id=3483663811688366&id=451098401611604&story_fbid=3483418018379612#3483663811688366	Happy Thanksgiving to all my Leidos family and friends.		
Twitter	Cirocobama	published on 11/26/20 at 11:51 AM	http://twitter.com/PeteyGreen211/status/1332004030067961857	Leidos ihop endless stack of ham cakes piped pdp @amyjacksonacts		1KTwitter Followers
Twitter	FintechZoom	published on 11/26/20 at 9:04 AM	http://twitter.com/FinTechZoom/status/1331962054400471040	"New article: ""Honeywell - Global Airport Operations Technology Market 2020 Future Growth – Honeywell, Leidos, L-3 Technolog, NEC Corp., Smiths D ..."" has been published on Fintech Zoom - fintechzoom.com/fintech_news_h… @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO pic.twitter.com/DkMsGRh2HU"	http://twitter.com/FinTechZoom/status/1331962054400471040	4.6KTwitter Followers
Twitter	16:9 - All Digital Signage, Some Snark	published on 11/26/20 at 8:05 AM	http://twitter.com/sixteennine/status/1331947090440839169	New Global HQ For IT Giant Leidos Is LED-Filled sixteen-nine.net/2020/11/26/new…		6.4KTwitter Followers
Twitter	Medical Science Jobs	published on 11/26/20 at 4:37 AM	http://twitter.com/MedScienceJobs/status/1331894892637851650	MEDICAL SCIENCE Englewood CO USA - Senior Software Engineer - Through science and technology Leidos makes the world : Through science and technology Leidos makes the world safer healthier and more efficient. Our ... medical condition gene dld.bz/hJuTk		207Twitter Followers
Twitter	PotomacOfficersClub	published on 11/25/20 at 9:00 PM	http://twitter.com/PotomacOfficers/status/1331779917126709251	The Naval Logistics Command has awarded @LeidosInc an $82M indefinite-delivery/indefinite-quantity #contract for operational medicine and warfighter performance #research. Read more: ow.ly/NsH650CuDWJ pic.twitter.com/ZiFIXw8aBc	http://twitter.com/PotomacOfficers/status/1331779917126709251	502Twitter Followers
Twitter	Seamus Cary	published on 11/25/20 at 2:56 PM	http://twitter.com/CarySeamus/status/1331688148900962309	@Capitals @LeidosInc @VranaJakub @Caps_Slapshot @lellerofficial Love it, but I love this one as my background pic.twitter.com/Q7IWLns32F	http://twitter.com/CarySeamus/status/1331688148900962309	7Twitter Followers
Twitter	AFCEA International	published on 11/25/20 at 1:58 PM	http://twitter.com/AFCEA/status/1331673514169004034	Introducing Justin Newell, Capture Manager at @LeidosInc and a VP of the Young AFCEAN Advisory Committee EXCOM. Learn more about Justin and what #AFCEA means to him: ow.ly/pe2m50CuWyK #MyAFCEA #YoungAFCEANs @AlamoAFCEA pic.twitter.com/k5USq6xRcf	http://twitter.com/AFCEA/status/1331673514169004034	9.2KTwitter Followers
Twitter	ClearedJobsNet	published on 11/25/20 at 11:00 AM	http://twitter.com/ClearedJobsNet/status/1331628715315503106	Chat with @LeidosInc at our December 9 National Capital Region Polygraph Hiring Event #ClearedJobFair clearedjobs.net/job-fair/fair/… pic.twitter.com/XDMMiJYQEO	http://twitter.com/ClearedJobsNet/status/1331628715315503106	5.9KTwitter Followers
Twitter	Hainton	published on 11/25/20 at 8:58 AM	http://twitter.com/HaintonRec/status/1331598181394739200	Congratulations to Chairman and CEO Roger Krone of @LeidosInc 		348Twitter Followers
Twitter	Stock Titan	published on 11/25/20 at 8:00 AM	http://twitter.com/stock_titan/status/1331583568208748544	$LDOS Leidos To Participate In The Credit Suisse 8th Annual Virtual Industrials Conference stocktitan.net/news/LDOS/leid…		2.1KTwitter Followers
Twitter	Linda	published on 11/24/20 at 10:45 PM	http://twitter.com/lindylou266/status/1331443939048624128	@Capitals @LeidosInc Sending prayers to his sweet little family 		159Twitter Followers
Twitter	c	published on 11/24/20 at 3:41 PM	http://twitter.com/o13252080/status/1331337053628403713	@dcunited @LeidosInc what was America doing in Iraq? nothing good. awful to promote people like this.		69Twitter Followers
Twitter	elaine charapp	published on 11/24/20 at 1:55 PM	http://twitter.com/bubbie820/status/1331310559262875649	@Capitals @LeidosInc RIP. You fought a very tough fight		16Twitter Followers
Twitter	Civil Vision Int'l	published on 11/24/20 at 9:55 AM	http://twitter.com/Civil_Vision/status/1331250060332576768	The latest The Daily HONOR! paper.li/e-1545162797?e… Thanks to @LeidosInc @HealthyVetsNCHV #veteran #suicide		2.4KTwitter Followers
Twitter	TQ Equities	published on 11/24/20 at 8:33 AM	http://twitter.com/tq_equities/status/1331229364114034689	$LDOS dominated by bulls lifting the market higher throughout the day: techniquant.com/reports/stock-… Sentiment: Slightly bullish #LDOS #Leidos		905Twitter Followers
Twitter	VU BRET ASPIRE PhD Job Feed	published on 11/23/20 at 8:07 PM	http://twitter.com/VUBRETPhDJobs/status/1331041770172518401	Postdoctoral Position, Molecular Biology and Immune Dysfunction, Leidos Biomedical Research, Frederick, MD training.nih.gov/postdoc_jobs/v…		638Twitter Followers
Twitter	Denson	published on 11/23/20 at 7:43 PM	http://twitter.com/Denson_BP/status/1331035647327526913	@Capitals @LeidosInc As a former college teammate of Greg’s, thank you for this.		99Twitter Followers
Twitter	Tamberello Act without expectation.	published on 11/23/20 at 3:23 PM	http://twitter.com/Tamberello1/status/1330970325362896901	@ShaladyYa @KurtSchlichter You probably know this nut I thought I would throw it out there anyway. SAIC spilt in two, and Leidos became the government side, lots of IC and DoD work. And Gerald Connolly also worked for them before going to Congress.		79Twitter Followers
Twitter	Deborah	published on 11/23/20 at 2:17 PM	http://twitter.com/scotlynnd/status/1330953642023792641	@TeglerWrites @Forbes @DARPA Hi Eric - Great article. I work for Leidos, who developed Sea Hunter with DARPA. Thought you’d like to note that Sea Hunter is no longer with DARPA, it is now owned by the U.S. Navy.		603Twitter Followers
Twitter	Coastline eSports	published on 11/23/20 at 1:43 PM	http://twitter.com/CoastlineNHL/status/1330945102752210944	@sound_turtles @LeidosInc @leaguegaming @TertleToes 		57Twitter Followers
Twitter	Alpha Defense News	published on 11/23/20 at 1:00 PM	http://twitter.com/ADefenseNews/status/1330934228020846594	Naval Medical Logistics Command Selects Leidos for Critical Research into Warfighter Operational Readiness alphadefensenews.com/naval-medical-…		177Twitter Followers
Twitter	Stock Titan	published on 11/23/20 at 8:02 AM	http://twitter.com/stock_titan/status/1330859324873162757	$LDOS Naval Medical Logistics Command Selects Leidos for Critical Research into Warfighter Operational Readiness stocktitan.net/news/LDOS/nava…		2.1KTwitter Followers
Twitter	vic flop ♡’s oli, au	published on 11/22/20 at 10:53 PM	http://twitter.com/foolsogold/status/1330721125903577093	#Golden by @Harry_Styles #AMAsTNT #AMAS leídos		873Twitter Followers
Twitter	Trump Votes	published on 11/22/20 at 6:24 PM	http://twitter.com/trump_votes/status/1330653320764149763	LEIDOS HOLDINGS INC. VOTE!		2Twitter Followers
Twitter	Frontend.LA	published on 11/21/20 at 1:59 AM	http://twitter.com/FrontendLA/status/1330043030829735937	#Leidos Post jobs for free on jobs.frontend.nyc/employers		47Twitter Followers
Twitter	Michael Gallyot	published on 11/21/20 at 1:09 AM	http://twitter.com/MichaelGallyot/status/1330030539403882496	... are all insiders - NSF is LEIDOS/HYDRA/KHAZARIAN y'all don't know how happy I am I don't have to stay up all night banging out a bomb ass thread on this -cuz I done several of the muthafukkas already, if you missed it or rejected it -it's yo own dumb ass fault! They...		1.1KTwitter Followers
Twitter	USO-Metro	published on 11/20/20 at 8:31 PM	http://twitter.com/USOMetroDC/status/1329960605747437568	@LeidosInc Thanks for your support!		7.1KTwitter Followers
Twitter	NetApp News Bot	published on 11/20/20 at 3:19 PM	http://twitter.com/NetappNewsBot/status/1329882051336564736	Leidos, TasNetworks, Katana1 scoop NetApp ANZ partner awards ntap.com/3pLY4ML		33Twitter Followers
Twitter	Apprenticeships.scot	published on 11/20/20 at 7:00 AM	http://twitter.com/apprentice_scot/status/1329756427892760576	Connor Hay from @LeidosInc was a Graduate Apprentice finalist in the 2019 #ScotAppAwards  Nominate here bit.ly/3eWTtSM pic.twitter.com/FtwPJBCnff	http://twitter.com/apprentice_scot/status/1329756427892760576	11.9KTwitter Followers
Twitter	Kebbal Said	published on 11/20/20 at 6:08 AM	http://twitter.com/KebbalS/status/1329743506475192323	MP D.I.A,, the Leidos Sorkins at Damam Facilities		4Twitter Followers
Twitter	WKRB News	published on 11/20/20 at 5:21 AM	http://twitter.com/WKRBNews/status/1329731687178268675	Insider Selling: Leidos Holdings, Inc. $LDOS Director Sells $681,770.15 in Stock wkrb13.com/?p=2434169 #markets		1.2KTwitter Followers
Twitter	The Markets Daily	published on 11/20/20 at 5:21 AM	http://twitter.com/TheMarketsDaily/status/1329731597676007426	Insider Selling: Leidos Holdings, Inc. $LDOS Director Sells $681,770.15 in Stock zpr.io/HkWB6		1.8KTwitter Followers
Twitter	NAIOP VA	published on 11/19/20 at 4:26 PM	http://twitter.com/naiopva/status/1329536500132884482	Best Interiors, Tenant Space 100,000 Square Feet and Above Award of Excellence to Boston Properties @bostprop for Leidos Global Headquarters . See all of the winners: ow.ly/afos50CpxzG #naiopvaawards pic.twitter.com/QCFwK9WvOP	http://twitter.com/naiopva/status/1329536500132884482	1.1KTwitter Followers
Twitter	David Krepps	published on 11/19/20 at 4:19 PM	http://twitter.com/dnk900/status/1329534781516812289	@capsgaming @LeidosInc @EntourageNHL @HiddenPotNHL Hopefully I'll be able to participate in some way or form.		1.5KTwitter Followers
Twitter	Tayer	published on 11/19/20 at 2:08 PM	http://twitter.com/mxtayer/status/1329501788916092931	@capsgaming @leaguegaming @LeidosInc People under 18 should be able to play ...		479Twitter Followers
Twitter	Hidden Potential	published on 11/19/20 at 11:29 AM	http://twitter.com/HiddenPotNHL/status/1329461704804229126	@Burnsyx95 @capsgaming @LeidosInc @leaguegaming We're much better looking now though ;)		375Twitter Followers
Twitter	Burnsy	published on 11/19/20 at 11:26 AM	http://twitter.com/Burnsyx95/status/1329461120848048129	@capsgaming @LeidosInc @leaguegaming Hey @HiddenPotNHL I see u in this vid 		413Twitter Followers
Twitter	Stock Titan	published on 11/19/20 at 8:00 AM	http://twitter.com/stock_titan/status/1329409226972614660	$LDOS Leidos Partnership Delivers MHS GENESIS Health Record During COVID-19 Pandemic stocktitan.net/news/LDOS/leid… #covid19		2KTwitter Followers
Twitter	WKRB News	published on 11/19/20 at 7:11 AM	http://twitter.com/WKRBNews/status/1329396903071649793	Zacks: Analysts Anticipate Leidos Holdings, Inc. $LDOS to Post $1.57 EPS wkrb13.com/?p=2430122 #markets		1.2KTwitter Followers
Twitter	CRN	published on 11/18/20 at 11:51 PM	http://twitter.com/CRN_au/status/1329286272360140802	Leidos, TasNetworks, Katana1 scoop NetApp ANZ partner awards: Vendor honoured both resellers and individuals at virtual event. crn.com.au/news/leidos-ta… pic.twitter.com/1riQRktevN	http://twitter.com/CRN_au/status/1329286272360140802	5.6KTwitter Followers
Twitter	MikeTock	published on 11/18/20 at 6:05 PM	http://twitter.com/MikeTock/status/1329199123736768517	Senior Capture Managers: looking for that next great move? Join Leidos as we continue to grow as the #1 IT Solutions Provider to the Federal Government. Reach out to me directly with interest. #leidos #greatplacetowork lnkd.in/dzzzx6f		332Twitter Followers
Twitter	Stiltra ᴴᴰ	published on 11/18/20 at 2:47 PM	http://twitter.com/stiltra/status/1329149175754321920	@OGKevinBacon @The_Clout9 @LeidosInc @leaguegaming Good shit brother 		295Twitter Followers
Twitter	Nik	published on 11/18/20 at 2:44 PM	http://twitter.com/iamNIKSHER/status/1329148376978485248	@OGKevinBacon @The_Clout9 @LeidosInc @leaguegaming U can still delete and no do this		61Twitter Followers
Twitter	Sparty	published on 11/18/20 at 2:43 PM	http://twitter.com/hgSparty/status/1329148146467827713	@OGKevinBacon @The_Clout9 @LeidosInc @leaguegaming There is still time to delete this and not sign up		210Twitter Followers
Twitter	Travler 001	published on 11/18/20 at 1:35 PM	http://twitter.com/Jaybrew90suh/status/1329131087726080000	@MudboneBig @JordanZelniker @leaguegaming @capsgaming @LeidosInc @luke_koenig @matthemagicman Shit is sick we need to find some players		22Twitter Followers
Twitter		published on 11/18/20 at 12:30 PM	http://twitter.com/bilco62/status/1329114874488741888	@holyroodmandy @LeidosInc @scvotweet @GadsdenSarah @KenMacintoshMSP @AuditorGenScot @AnnaFowlie @HolyroodDaily For your info, Firefox threw a security warning at me when I tried to get into the website as its security certificate had expired. pic.twitter.com/sZtYczs9uu	http://twitter.com/bilco62/status/1329114874488741888	1.2KTwitter Followers
Twitter	Frontend.LA	published on 11/18/20 at 11:15 AM	http://twitter.com/FrontendLA/status/1329095790569013248	#Leidos Post jobs for free on jobs.frontend.nyc/employers		47Twitter Followers
Twitter	Frontend.LA	published on 11/18/20 at 11:15 AM	http://twitter.com/FrontendLA/status/1329095773821181955	#jobs #opportunity in Manassas, VA - King Air 350 A&P Mechanic @ Leidos jobs.frontend.nyc/i/us/all/1/016…		47Twitter Followers
Twitter	Watchlist News	published on 11/18/20 at 2:39 AM	http://twitter.com/WatchlistN/status/1328966129184813058	$3.40 Billion in Sales Expected for Leidos Holdings, Inc. $LDOS This Quarter zpr.io/Hkm32		2.8KTwitter Followers
Twitter	Michael J. Burgess	published on 11/17/20 at 7:59 PM	http://twitter.com/pacificbells/status/1328865297143574529	@BillKristol IKR?!?! Your General Dynamics, Raytheon, Leidos, Booz, etc. stocks could take a real hit!		67Twitter Followers
Twitter	INSA	published on 11/17/20 at 4:57 PM	http://twitter.com/INSAlliance/status/1328819532002103296	INSA President Suzanne Wilson Heckenberg and Intelligence Champions Council Chair Jen Sovada welcomed nearly 140 mentees to tonight's #SpeedMentoring program. Thank you to our Supporting Sponsor, @LeidosInc! pic.twitter.com/k2KSYPknPt	http://twitter.com/INSAlliance/status/1328819532002103296	6.3KTwitter Followers
Twitter	ACC Jobline	published on 11/17/20 at 4:50 PM	http://twitter.com/ACCJobline/status/1328817844008726529	Now Hiring: Assistant General Counsel | Leidos, Inc.: Virginia | joburl.ws/14116029 #jobs		669Twitter Followers
Twitter	RodWiz	published on 11/17/20 at 4:25 PM	http://twitter.com/r0darcher/status/1328811399892578304	@lhfang @ggreenwald In my experience Leidos, is a huge leach sucking at the blood of American warriors and the American Tax Payer.		58Twitter Followers
Twitter	Arthur Bloom 	published on 11/17/20 at 3:12 PM	http://twitter.com/j_arthur_bloom/status/1328793065042169856	Important to listen to those very serious Leidos contractors pic.twitter.com/hgqcdyECKo	http://twitter.com/j_arthur_bloom/status/1328793065042169856	16.1KTwitter Followers
Twitter	its the final countdown	published on 11/17/20 at 2:34 PM	http://twitter.com/UnBoliviable52/status/1328783540138377216	"@Christo_Gnarus @MangoMan01 @BlackOppsRage @WokeCapital The biggest corporations in the world could give two fucks about the culture war you seem to care about. ""Go woke go broke"" wont mater to Pfizer, Bain, Leidos, Google or the such. Likewise, voting with your dollar inherently makes it so that some people have more say than other"		82Twitter Followers
Twitter	Hugh	published on 11/17/20 at 2:33 PM	http://twitter.com/DCHugh58/status/1328783311456579584	@OldGloryDC @SousVideCuisine @ivsec @LeidosInc @PaladinSprts @usmlr love it		931Twitter Followers
Twitter	Jacob Kelly-Stephens	published on 11/17/20 at 12:56 PM	http://twitter.com/JacobKellyStep1/status/1328758925047394304	@CyberCTR @4n6lady Mostly government contracts that require a clearance. Obviously the big names like Lockheed, Booz, and Leidos; but I mostly just put my resume out to recruiters and hope that someone bites. I get a lot of calls and they start the process, but never make it to the tech interview		7Twitter Followers
Twitter	Anenda Vy	published on 11/17/20 at 12:30 PM	http://twitter.com/AnendaVy/status/1328752390909030407	@Capitals @NHL @LeidosInc Great. #CapsFightCancer		730Twitter Followers
Twitter	YY&Y	published on 11/17/20 at 11:50 AM	http://twitter.com/StartWithYYandY/status/1328742387653304322	@Capitals @NHL @LeidosInc Great worthy cause!		314Twitter Followers
Twitter	antonio virella	published on 11/17/20 at 11:42 AM	http://twitter.com/Antoniovirella1/status/1328740387167629314	@RavensCommunity @Ravens @LeidosInc @VetsandPlayers Salute to service members of the Veterans that served our country		206Twitter Followers
Twitter	K	published on 11/17/20 at 11:11 AM	http://twitter.com/MAZllKEEN/status/1328732603852201984	@piinklesbian lo peor es que he leidos sq fics peores. gringos can't deal with regina being latine lmao		336Twitter Followers
Twitter	Frontend.LA	published on 11/16/20 at 1:07 PM	http://twitter.com/FrontendLA/status/1328399183238242304	#jobs #opportunity in Arlington, VA - Solution Architect @ Leidos jobs.frontend.nyc/i/us/all/1/013…		48Twitter Followers
Twitter	Taipan	published on 11/16/20 at 10:59 AM	http://twitter.com/TranTaipan/status/1328367079293153280	#Undervalued #Companies ☆Keysight Technologies ☆Kimberly-Clark ☆KKR & Co ☆KLA-Tencor ☆Kraft Heinz ☆L3Harris Technologies ☆Lam Research ☆Las Vegas Sands Co ☆Lear Corp ☆Leggett & Platt ☆Leidos ☆Linde plc ☆Lockheed Martin #ValueInvesting #Stocks		19Twitter Followers
Twitter	Taipan	published on 11/14/20 at 2:45 AM	http://twitter.com/TranTaipan/status/1327517918242906112	#Software #Data #Services #Systems #Solutions ☆Datadog ☆Epam Systems ☆Fiserv ☆IBM ☆Insperity ☆Leidos ☆LiveRamp Holdings ☆Microsoft ☆Oracle ☆Pegasystems ☆PTC Inc #Companies #Stocks		17Twitter Followers
Twitter	Work Orlando FL	published on 11/13/20 at 9:10 PM	http://twitter.com/WorkOrlandoFL/status/1327433602984972293	Orlando FL USA - Software Automation Engineer - Leidos Corporate Group is seeking an experienced han: Leidos Corporate Group is seeking an experienced hands-on Software Automation Engineer with strong ... Systems Engineeri dld.bz/jmWKE		82Twitter Followers
Twitter	Brian Feighner	published on 11/13/20 at 12:13 PM	http://twitter.com/FeighnerBrian/status/1327298456092864516	Hey @dcunited @USArmy @LeidosInc This seems kinda close to wearing a military uniform in a commercial. Is that legal? It seems kinda oooky to me at best. Another retired vet.		144Twitter Followers
Twitter	john smith	published on 11/13/20 at 11:43 AM	http://twitter.com/Citizen_O_World/status/1327291085744447490	@UKArmyLogistics @KulganofCrydee so the Russian, Iranian, etc ambassadors will all be listening in then? should be fun. will it cover what a shambles Leidos are? the poor quality of Abbey Wood? or is all that off the agenda? lol. love you really.		1.2KTwitter Followers
Twitter	sankar manogaran	published on 11/12/20 at 9:38 PM	http://twitter.com/ManogaranSankar/status/1327078406752673792	@ClearedJobsNet @AccentureFed @DeloitteUS @LeidosInc @LosAlamosNatLab @SilotechGroup @AerospaceCorp Aircraft MRO Painting jobs sir...		
Twitter	Lily Hicks	published on 11/12/20 at 1:30 PM	http://twitter.com/Lily_Hicks_/status/1326955489758994432	To understand #WestVirginia’s emerging #tech industry, you have to understand the Mountain State itself ... Country roads and high-tech careers. #Innovation #Tech #Security and #Biometrics in #WV - #YesWV @LeidosInc bit.ly/3kUyO3S pic.twitter.com/v6t1UrOt77	http://twitter.com/Lily_Hicks_/status/1326955489758994432	66Twitter Followers
Twitter	WashingtonExec	published on 11/12/20 at 11:44 AM	http://twitter.com/washingtonexec/status/1326928832511823874	Congratulations to Roy Stevens of @LeidosInc on winning Business Development Executive of the Year! #pinnacleawards pic.twitter.com/UAqS3CAXKb	http://twitter.com/washingtonexec/status/1326928832511823874	5.2KTwitter Followers
Twitter	candela	published on 11/11/20 at 7:17 PM	http://twitter.com/onfirekarla/status/1326680597692108800	0 threads leidos pic.twitter.com/8VGd92j55e	http://twitter.com/onfirekarla/status/1326680597692108800	2.5KTwitter Followers
Twitter	DCIgnited	published on 11/11/20 at 12:10 PM	http://twitter.com/DCIgnited/status/1326573085802295299	@dcunited @LeidosInc The @dcunited family had been a beautiful part of my life post-service. Thanks for that!		214Twitter Followers
Twitter	Aletia Martin	published on 11/11/20 at 7:45 AM	http://twitter.com/aletiam/status/1326506222200221697	[#SecurityCleared Pros] Hiring managers from @LeidosInc, @NRCgov, @OBXtek and others will be interviewing @TechExpoJobFair's Virtual Top Secret #HiringEvent | Nov 12 | 12-5pm ET. Pre-register to maximize your opportunities: bit.ly/35gSRTx #DoDCareers pic.twitter.com/N5jZlNEV1B	http://twitter.com/aletiam/status/1326506222200221697	368Twitter Followers
Twitter	Glasgow ESP - Now @TBF_Glasgow	published on 11/11/20 at 4:25 AM	http://twitter.com/GlasgowESPTeam/status/1326456111592042498	@CareerReadyUK @LeidosInc @LochgellyHS @CAVC @bfastmet @CoLA_Southwark Congratulations to all the regional winners		1.9KTwitter Followers
Twitter	Insider Alerts	published on 11/11/20 at 2:14 AM	http://twitter.com/InsiderAlerts4U/status/1326423008886525952	$LDOS: New Insider Filing on Leidos Holdings, Inc.'s Director GARY STEPHEN MAY: insideri.com/1336920_000162…		4.4KTwitter Followers
Twitter	sonalsignals	published on 11/10/20 at 5:01 PM	http://twitter.com/sonalsignals/status/1326283920745390084	Leidos Receives $75 Million Contract Award sonalsignals.com/newsletter/lei…		89Twitter Followers
Twitter	CCBC Career Services	published on 11/10/20 at 2:22 PM	http://twitter.com/ccbcmd_career/status/1326243830564233216	"Join CCBC Career Services weekly for ""Who's Hiring"" - Tues. Nov. 10, 2020 - *NEW* job listings, job fair listings, and career resources listed here EVERY TUESDAY: facebook.com/CCBCcareerserv… . . . . #jobs #Maryland @CCBCMD Jobs this week from @LeidosInc and @UpperChesapeake pic.twitter.com/GKZ3xqOsNk"	http://twitter.com/ccbcmd_career/status/1326243830564233216	606Twitter Followers
Twitter	StreetFoodFinder SD	published on 11/10/20 at 1:31 PM	http://twitter.com/SFFSanDiego/status/1326230953799393282	From 11am-1:30pm @pomodororossoSD is @ LEIDOS - University City (4161 Campus Point Ct, 92121) streetfoodfinder.com/pomodororossoS…		267Twitter Followers
Twitter	GovEvents	published on 11/10/20 at 12:20 PM	http://twitter.com/GovEventsGroup/status/1326213044830146561	Who's interviewing @TechExpoJobFair's Virtual Top Secret #HiringEvent? Nov 12 | 12-5PM ET:  @LeidosInc, @NRCgov, @OBXtek  @Vectrus, @hruckus Register ONLY if you have Secret, Top Secret, TS/SCI, CI Poly, Full Scope Poly or Lifestyle Poly: bit.ly/35gSRTx #DoDCareers pic.twitter.com/d9lmBNvjua	http://twitter.com/GovEventsGroup/status/1326213044830146561	4.6KTwitter Followers
Twitter	MD MISI	published on 11/10/20 at 8:00 AM	http://twitter.com/MdMisi/status/1326147788774764547	Shoutout to some of our Title Sponsors for #HTB2020! Trend Micro SIXGEN Leidos Verizon @ICSVillage @CapitalTechnologyUniversity pic.twitter.com/qJmVlKDJR5	http://twitter.com/MdMisi/status/1326147788774764547	250Twitter Followers
Twitter	Matt Forde	published on 11/09/20 at 3:46 PM	http://twitter.com/mattforde/status/1325902530761658368	@holyroodmandy @HolyroodDaily @PPAScotland @jasonleitch @LeidosInc Pleasure was all mine! Roll on March!		76KTwitter Followers
Twitter	Matt Forde	published on 11/09/20 at 3:37 PM	http://twitter.com/mattforde/status/1325900278525272064	@holyroodmandy @HolyroodDaily @PPAScotland @jasonleitch @LeidosInc Seems I got on board at just the right time...		76KTwitter Followers
Twitter	Johnny Zambrana	published on 11/09/20 at 12:13 PM	http://twitter.com/Rodri3112/status/1325849064630595584	@TrossardSZN @dcunited @LeidosInc This guy is higher than the Empire state...good bye clown...see ya never... Tought end to this season but with everything that went on prior to the last game, it was great to see the team play again good futbol...		89Twitter Followers
Twitter	PSC	published on 11/09/20 at 8:00 AM	http://twitter.com/PSCSpeaks/status/1325785219002228737	Thank you 2020 Founder Level Partners @ACT_I_llc @amentum_corp @LeidosInc @PAE_Company and @ParsonsCorp for your support of PSC and being Founder Partners! pic.twitter.com/EB9aukjI0f	http://twitter.com/PSCSpeaks/status/1325785219002228737	3.6KTwitter Followers
Twitter	Marc Christopher	published on 11/08/20 at 6:47 PM	http://twitter.com/MarcC856/status/1325585722758344707	@dcunited @LeidosInc I'm glad the team showed enough fight to make the last few games meaningful. But once again, too many defensive lapses		459Twitter Followers
Twitter	OV	published on 11/08/20 at 6:03 PM	http://twitter.com/OJ_Villalobos/status/1325574667365650432	@dcunited @LeidosInc hire Marcelo Gallardo		474Twitter Followers
Twitter	FranticSL	published on 11/08/20 at 5:52 PM	http://twitter.com/FranticSammi/status/1325571933300289539	@dcunited @LeidosInc pic.twitter.com/wWsbhMsHaq	http://twitter.com/FranticSammi/status/1325571933300289539	5Twitter Followers
Twitter	Nestor Martinez	published on 11/08/20 at 5:44 PM	http://twitter.com/N_Martinez1012/status/1325569962786910208	@dcunited @LeidosInc pic.twitter.com/DlRIN9AxhN	http://twitter.com/N_Martinez1012/status/1325569962786910208	316Twitter Followers
Twitter	Vann CLUTCH Pugh	published on 11/08/20 at 5:44 PM	http://twitter.com/themadlineman/status/1325569876984008704	@dcunited @LeidosInc Cmon man!!!		1.6KTwitter Followers
Twitter	Aletia Martin	published on 11/08/20 at 8:45 AM	http://twitter.com/aletiam/status/1325434156474654721	[#SecurityCleared Pros] Hiring managers from @LeidosInc, @NRCgov, @OBXtek and others will be interviewing @TechExpoJobFair's Virtual Top Secret #HiringEvent | Nov 12 | 12-5pm ET. Pre-register to maximize your opportunities: bit.ly/35gSRTx #DoDCareers pic.twitter.com/j3XeloJGQC	http://twitter.com/aletiam/status/1325434156474654721	368Twitter Followers
Twitter	Medical Science Jobs	published on 11/07/20 at 10:37 AM	http://twitter.com/MedScienceJobs/status/1325100127523102725	#MEDICAL #SCIENCE Pittsburgh PA USA - Project Controller - Through science and technology Leidos makes the world safer: Through science and technology Leidos makes the world safer healthier and more efficient. Our ... medical condition gene dld.bz/hVf5a		201Twitter Followers
Twitter	Jobs San Antonio TX	published on 11/07/20 at 9:05 AM	http://twitter.com/SanAntoneTXJobs/status/1325076810900639744	JOB: San Antonio TX USA - Sr Business Development Manager - Military Health and Veterans Affairs - Leidos: Leidos has an exciting career opportunity for a Senior Business Development Manager focused on our Military Health and V dld.bz/jmEyc		141Twitter Followers
Twitter	-B-	published on 11/07/20 at 6:36 AM	http://twitter.com/DefendUSFirst/status/1325039461772615680	@CptSeaMonkey @TRHLofficial Time to invest some money in my old employers....LM, BAH, SAIC/Leidos, Northrop, BAE, and various other SBA 8A contractors. 		155Twitter Followers
Twitter	Kwhen Finance	published on 11/06/20 at 8:00 PM	http://twitter.com/kwhenfinance/status/1324879412723118080	Leidos Holdings Inc. Shares Close the Week 10.1% Higher - Weekly Wrap ayr.app/l/gEZD $LDOS #stockmarket #kwhenfinance		102Twitter Followers
Twitter	PotomacOfficersClub	published on 11/06/20 at 1:02 PM	http://twitter.com/PotomacOfficers/status/1324774159868715009	#ExecutiveMosaic has awarded the 2020 #Wash100 Award to seasoned government contracting executive Gerry Fasano, president of @LeidosInc’s #defense group. Read more: ow.ly/QrUC50CdtRW pic.twitter.com/m7yEshp9bQ	http://twitter.com/PotomacOfficers/status/1324774159868715009	489Twitter Followers
Twitter	CECS	published on 11/06/20 at 8:00 AM	http://twitter.com/WrightStateCECS/status/1324698088376860672	Thank you to Leidos for hosting virtual resume critiques this afternoon! pic.twitter.com/PeZ6Hlhy71	http://twitter.com/WrightStateCECS/status/1324698088376860672	368Twitter Followers
Twitter	Aletia Martin	published on 11/05/20 at 9:45 AM	http://twitter.com/aletiam/status/1324362092539949059	[#SecurityCleared Pros] Hiring managers from @LeidosInc, @NRCgov, @OBXtek and others will be interviewing @TechExpoJobFair's Virtual Top Secret #HiringEvent | Nov 12 | 12-5pm ET. Pre-register to maximize your opportunities: bit.ly/35gSRTx #DoDCareers pic.twitter.com/mo8LtdnPZN	http://twitter.com/aletiam/status/1324362092539949059	367Twitter Followers
