Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	Megh Updates 	published on 07/18/20 at 5:26 AM	http://twitter.com/MeghUpdates/status/1284419189562699781	Indian Government sources have Identified Seven Chinese companies with links to PLA /Chene Army 》Alibaba 》Huwaei 》Xindia Steels Lts 》Xinxing Cathay international 》SAIC Motor Corp 》China electronic technology group 》Tencent Expect Action Soon !!		"1KRetweets
2.9KTwitter Likes
34.3KTwitter Followers"
Twitter	FrontalAssault	published on 07/18/20 at 5:28 AM	http://twitter.com/FrontalAssault1/status/1284419838199369733	BIG: Chinese companies with links to PLA can face action by Indian Govt very soon. It includes Huawei, Alibaba among others. Xindia Steels Lts Xinxing Cathay international China electronic technology group Huawei Alibaba Tencent SAIC motor corporation		"585Retweets
2.2KTwitter Likes
37.6KTwitter Followers"
Twitter	Dr. APR 	published on 07/19/20 at 5:30 AM	http://twitter.com/drapr007/status/1284782619444428801	#BigBreaking : Following Chinese companies will be banned in India for link with PLA & other security reasons - Alibaba Tencent Holdings Ltd Huawei Xindia Steels Ltd China Electronics Tech Group SAIC Motors Corporation Ltd Xijing Cathy (Sources) #IndiaChinaFaceoff		"553Retweets
1.9KTwitter Likes
24.9KTwitter Followers"
Twitter	Nishant	published on 07/17/20 at 11:28 PM	http://twitter.com/nishant_india/status/1284329291950383105	Do you know MG hector SUV is 100% copy of chinese SUV Baojun 530 of SAIC Motor ( chinese government owned company) . MG motors fully owned by chinese government owned company SAIC Motor		"347Retweets
795Twitter Likes
18KTwitter Followers"
Twitter	abby || BLM	published on 07/19/20 at 11:06 PM	http://twitter.com/aeipathea/status/1285048343870267392	and if you’re looking for armor specifically, SAIC has a fantastic collection of medieval to late renaissance era pieces, definitely a great resource for TTRPG character designing  (ft some photos from my research trip back in march!!) pic.twitter.com/sq0USCJ1Xl	http://pbs.twimg.com/media/EdVoaJaWkAAloBe.jpg	"155Retweets
695Twitter Likes
986Twitter Followers"
Twitter	Sidhant Sibal	published on 07/18/20 at 5:08 AM	http://twitter.com/sidhant/status/1284414615674187778	7 Chinese companies which Indian govt sources have highlighted have links with the Chinese army. They can face potential action soon: -Xindia Steels Lts -Xinxing Cathay international -China electronic technology group -Huawei -Alibaba -Tencent -SAIC motor corporation		"205Retweets
355Twitter Likes
23.4KTwitter Followers"
Facebook	China Daily	published on 07/15/20 at 12:00 PM	http://www.facebook.com/permalink.php?id=191347651290&story_fbid=10158655653441291	...workshop is like traveling in a mechanical arms forest. China Daily is invited to tour a SAIC Motor factory in Ningde city, East China's Fujian province, on July 15, 2020. This is the biggest assembly auto workshop in Asia, claimed by the group...	https://scontent-frx5-1.xx.fbcdn.net/v/t15.5256-10/109084446_2710094905935080_2962218435634187629_n.jpg?_nc_cat=100&_nc_sid=ad6a45&_nc_ohc=WrN2VNy58GgAX_B6H-I&_nc_ht=scontent-frx5-1.xx&oh=160dc7e1500a7672f9ff9600f2840645&oe=5F365894	"40Facebook Shares
470Facebook Likes
33Comments
96.3MFacebook Followers"
Twitter	Reuters	published on 07/14/20 at 2:45 AM	http://twitter.com/Reuters/status/1282929075590516738	Volkswagen-SAIC JV to revamp Shanghai plants to make Audi sedans: government document reut.rs/2Oo5qEA pic.twitter.com/0K9q9nQh6P	http://pbs.twimg.com/media/Ec3hMhlXoAAyTBb.jpg	"20Retweets
36Twitter Likes
22.1MTwitter Followers"
