Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	Kirk Borne at #ODSCEurope	published on 09/19/20 at 11:50 PM	http://twitter.com/KirkDBorne/status/1307527542686003200	The @BoozAllen #LifeSciences Playbook describes our suite of leading-edge service offerings & consulting strategy to meet mission-critical needs: dy.si/qHh4L #BigData #HealthAnalytics #HealthTech #Healthcare #AI #DataScience #IoTPL #IoT #MachineLearning #DeepLearning pic.twitter.com/IgOKMU3mhE	http://twitter.com/KirkDBorne/status/1307527542686003200	"14Retweets
19Twitter Likes
268.6KTwitter Followers"
Twitter	Kirk Borne	published on 09/07/20 at 12:55 AM	http://twitter.com/KirkDBorne/status/1302832883623657473	PredictiveAnalytics and Insights Discovery (for #PrescriptiveAnalytics) were Made For Each Other: dy.si/Vo3qSQ by @BoozAllen ————— #BigData #DataScience #AI #MachineLearning #ORMS #DataMining #Mathematics #Optimization #AnalyticsStrategy #IoT #IIoT #IoTPL #Industry40 pic.twitter.com/7Aztdut84s	http://twitter.com/KirkDBorne/status/1302832883623657473	"15Retweets
13Twitter Likes
267.5KTwitter Followers"
Twitter	Kirk Borne	published on 08/28/20 at 12:14 AM	http://twitter.com/KirkDBorne/status/1299198620722495492	.@USAirForce #GPS satellite gets a #DigitalTwin to ensure its #CyberSecurity, with the assistance of @BoozAllen : dy.si/XY8Vh —————— #GeoSpatial #GNSS #LocationIntelligence #Infosec #PNT #AI #MachineLearning #IoT #IIoT #IoTPL pic.twitter.com/sRpHfxVGlc	http://twitter.com/KirkDBorne/status/1299198620722495492	"15Retweets
13Twitter Likes
266.6KTwitter Followers"
Twitter	Open Data Science	published on 09/18/20 at 8:45 AM	http://twitter.com/odsc/status/1306937476989227008	Discussing Solving the Data Scientist’s Cold-Start Problem with Machine Learning Examples, Dr. Kirk Borne (@KirkDBorne) is now live at #ODSCEurope You Still can join us here: hubs.ly/H0wwLmV0. #DataScience #MachineLearning #ODSCVirtual @BoozAllen pic.twitter.com/NLtYhL91AV	http://twitter.com/odsc/status/1306937476989227008	"13Retweets
14Twitter Likes
72.6KTwitter Followers"
Twitter	Kirk Borne at #ODSCEurope	published on 09/13/20 at 8:01 PM	http://twitter.com/KirkDBorne/status/1305295446278012930	The Many Ways that #AI is Driving the Fourth Industrial Revolution: dy.si/XUp4E by @BoozAllen —————— #BigData #DataScience #MachineLearning #PredictiveAnalytics #EdgeAnalytics #IoT #IIoT #IoTPL #Industry40 #5G #DigitalTransformation pic.twitter.com/tJpCNyty6M	http://twitter.com/KirkDBorne/status/1305295446278012930	"14Retweets
13Twitter Likes
268.5KTwitter Followers"
Twitter	Kirk Borne	published on 09/13/20 at 11:48 PM	http://twitter.com/KirkDBorne/status/1305352572388225025	Harnessing the Power of Exponential Technologies like #AI, #EdgeComputing, and immersive tech — Learn more at dy.si/TpT7Xx by @BoozAllen ———— #IoT #IIoT #IoTPL #BigData #DataScience #MachineLearning #EdgeAnalytics #AR #VR #XR #5G #Cybersecurity #BehaviorAnalytics pic.twitter.com/03zaZyKfau	http://twitter.com/KirkDBorne/status/1305352572388225025	"14Retweets
12Twitter Likes
268.1KTwitter Followers"
Twitter	Kirk Borne at #ODSCEurope	published on 09/20/20 at 12:06 AM	http://twitter.com/KirkDBorne/status/1307531643566030848	#ComputerVision everywhere — in #healthcare, #manufacturing, #AutonomousVehicles, e-commerce, security, warehousing, law enforcement, & more: dy.si/1jQBc featuring @LaurenNealPhD @BoozAllen ——— #BigData #DataScience #AI #MachineLearning #DeepLearning #IoT #IIoT #IoTPL pic.twitter.com/6sCcY1Dg6T	http://twitter.com/KirkDBorne/status/1307531643566030848	"14Retweets
11Twitter Likes
268.5KTwitter Followers"
Twitter	Kirk Borne	published on 09/06/20 at 1:25 PM	http://twitter.com/KirkDBorne/status/1302659074362875906	Join @BoozAllen Women in Data Science and many other #DataScientists in #BoozAllen's first virtual #DataScience #hackathon >> Hack the Chesapeake Bay: 8/3-9/14 #Hackthebay at lnkd.in/darr-yc ___________ #BigData #Data4Good #MachineLearning #AI #AI4Good #WiDS @LifeAtBooz pic.twitter.com/nsxn6XTL94	http://twitter.com/KirkDBorne/status/1302659074362875906	"17Retweets
8Twitter Likes
267.4KTwitter Followers"
Twitter	Anjum Iqbal	published on 08/29/20 at 12:22 PM	http://twitter.com/anjumiqbal/status/1299744233818124289	The five greatest barriers to #AI adoption, in both the public and private sectors by Kathleen Featheringham @BoozAllen, via @KirkDBorne Read: j.mp/3gfWoVE		"7Retweets
18Twitter Likes
197Twitter Followers"
Twitter	Françoise Morvan	published on 09/21/20 at 8:20 PM	http://twitter.com/FmFrancoise/status/1308199346664595460	#dataSciBowl via NodeXL bit.ly/2HoqBX7 @kirkdborne @rubiscape @chidambara09 @cloudpreacher @fmfrancoise @ssxman2 @boozallen @trippbraden @techtrendingnow @datasciencebot_ Top hashtags: #datascience #ai #innovation #datascibowl #iot #bigdata #sustainability /		"12Retweets
12Twitter Likes
10.7KTwitter Followers"
Twitter	Billington Cyber	published on 09/08/20 at 10:04 AM	http://twitter.com/BillingtonCyber/status/1303333334349754368	Our motto: Defend today, secure tomorrow. As we work with our partners to block and tackle active threats, we want to ensure we're not fighting the same battles five years from now. - Christopher Krebs, @CISAKrebs @CISAgov #BillingtonSummit talking with @BradMedairy of @BoozAllen pic.twitter.com/7FECH0oxYf	http://twitter.com/BillingtonCyber/status/1303333334349754368	"9Retweets
15Twitter Likes
1.3KTwitter Followers"
Twitter	Kirk Borne	published on 08/28/20 at 8:22 AM	http://twitter.com/KirkDBorne/status/1299321331201105920	Join @BoozAllen Women in Data Science plus many other #DataScientists in #BoozAllen's first virtual #DataScience #hackathon >> Hack the Chesapeake Bay: 8/3-9/14 #Hackthebay at lnkd.in/darr-yc ___________ #BigData #Data4Good #MachineLearning #AI #AI4Good #WiDS @LifeAtBooz pic.twitter.com/SY3c0q2gAK	http://twitter.com/KirkDBorne/status/1299321331201105920	"16Retweets
8Twitter Likes
266.8KTwitter Followers"
Twitter	Kirk Borne	published on 09/23/20 at 12:17 AM	http://twitter.com/KirkDBorne/status/1308621457291767808	#Healthcare, #Manufacturing, & #SmartCities are among top growth markets for intelligent sensors. But the world's #1 application for #AI and #EdgeAnalytics is Cybersecurity! See dy.si/b6emd by @BoozAllen —————— #IIoT #IoTPL #IoT #MachineLearning #BigData #DataScience pic.twitter.com/FSGwskhae4	http://twitter.com/KirkDBorne/status/1308621457291767808	"15Retweets
8Twitter Likes
268.5KTwitter Followers"
